SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
152861,5257456,Closed,currency 1,-2541,0,-2328.0,-2356.0,,0,37463.58,0.0,,0.0,Consumer credit,-738,
279807,5104946,Closed,currency 1,-946,0,-582.0,-555.0,,0,91818.0,,,0.0,Consumer credit,-548,0.0
434294,6345329,Closed,currency 1,-198,0,-182.0,-182.0,0.0,0,138469.05,0.0,0.0,0.0,Consumer credit,-176,
123004,6218276,Sold,currency 1,-999,0,96.0,,,0,135000.0,117967.5,,0.0,Credit card,-192,7681.5
254776,6411840,Closed,currency 1,-2411,0,-2044.0,-2044.0,6734.16,0,75557.565,0.0,0.0,0.0,Consumer credit,-876,0.0
450309,6239415,Closed,currency 1,-644,0,-461.0,-432.0,,0,35145.0,,,0.0,Consumer credit,-423,
207361,5566745,Closed,currency 1,-773,0,-467.0,-497.0,,0,85086.0,0.0,0.0,0.0,Consumer credit,-496,0.0
171763,6730310,Closed,currency 1,-2910,0,-2575.0,-2588.0,,0,138388.5,0.0,,0.0,Consumer credit,-839,
241724,5837331,Closed,currency 1,-936,0,170.0,-116.0,,0,0.0,0.0,0.0,0.0,Credit card,-78,4500.0
342976,6100966,Active,currency 1,-179,0,186.0,,0.0,0,63630.0,38952.0,0.0,0.0,Consumer credit,-13,
111242,5655279,Closed,currency 1,-2470,0,-643.0,-1874.0,,0,2098899.0,0.0,0.0,0.0,Car loan,-601,
182603,6068679,Closed,currency 1,-865,0,-505.0,-505.0,,0,78615.0,0.0,,0.0,Consumer credit,-485,0.0
139181,6436137,Closed,currency 1,-55,0,-39.0,-41.0,,0,13500.0,0.0,0.0,0.0,Consumer credit,-33,0.0
382592,5093095,Closed,currency 1,-480,0,1355.0,-327.0,,0,225000.0,0.0,,0.0,Credit card,-194,
355932,6785259,Closed,currency 1,-557,0,-480.0,-480.0,0.0,0,189360.0,0.0,0.0,0.0,Consumer credit,-478,
153481,6445349,Closed,currency 1,-1808,0,-712.0,-1619.0,,0,352836.0,0.0,,0.0,Consumer credit,-1617,
177091,5198733,Closed,currency 1,-709,0,-344.0,-405.0,0.0,0,87345.0,0.0,0.0,0.0,Consumer credit,-400,
303138,5391852,Closed,currency 1,-991,0,-778.0,-870.0,0.0,0,37680.84,0.0,0.0,0.0,Consumer credit,-870,
352694,5360366,Closed,currency 1,-969,0,9988.0,-411.0,0.0,0,157500.0,0.0,0.0,0.0,Credit card,-402,
135550,5661244,Closed,currency 1,-1695,0,-1389.0,-1389.0,,0,60340.5,0.0,,0.0,Consumer credit,-414,
433600,6156203,Active,currency 1,-139,0,189.0,,,0,135000.0,0.0,0.0,0.0,Credit card,-95,
220647,5707678,Closed,currency 1,-1613,0,-1399.0,-1580.0,0.0,0,24480.0,0.0,0.0,0.0,Consumer credit,-1580,
236704,5528921,Active,currency 1,-581,0,1248.0,,0.0,0,450000.0,0.0,0.0,0.0,Credit card,-581,
342864,5927206,Closed,currency 1,-2422,0,-2118.0,-2118.0,0.0,0,118503.0,0.0,0.0,0.0,Consumer credit,-1628,
180257,6667040,Active,currency 1,-180,0,1014.0,,,0,450000.0,447358.5,0.0,0.0,Credit card,-75,
319950,6642774,Closed,currency 1,-1547,0,-814.0,-814.0,,0,220747.5,0.0,,0.0,Consumer credit,-808,
238897,6149052,Closed,currency 1,-307,0,789.0,-224.0,0.0,0,450000.0,,,0.0,Consumer credit,-224,
318277,5866111,Closed,currency 1,-1069,0,-888.0,-834.0,,0,51570.0,,,0.0,Consumer credit,-831,
265242,5959413,Closed,currency 1,-1257,0,-889.0,-889.0,0.0,0,270000.0,0.0,0.0,0.0,Consumer credit,-887,
353726,6769371,Closed,currency 1,-1858,0,-1614.0,-1588.0,,0,35050.5,0.0,0.0,0.0,Consumer credit,-718,
201104,5069312,Closed,currency 1,-899,0,-169.0,-626.0,,0,1575000.0,0.0,0.0,0.0,Consumer credit,-228,
426112,5365177,Active,currency 1,-326,0,39.0,,0.0,0,201231.36,37786.5,0.0,0.0,Consumer credit,-20,
171730,6775973,Active,currency 1,-1034,0,353.0,,,0,180000.0,142515.0,0.0,0.0,Credit card,-176,
355926,6106335,Active,currency 1,-1080,0,8.0,,,0,324000.0,286168.5,0.0,0.0,Credit card,-60,
326540,5724696,Closed,currency 1,-2514,0,-687.0,-631.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-170,0.0
239434,6141406,Active,currency 1,-1544,0,-482.0,,,0,90000.0,87043.5,0.0,0.0,Credit card,-57,
219859,5967809,Active,currency 1,-57,0,309.0,,0.0,0,161019.0,150678.0,0.0,0.0,Consumer credit,-27,
128349,6694372,Active,currency 1,-2053,0,-1323.0,,,0,4.5,627282.0,0.0,0.0,Credit card,-1630,
370809,6750919,Closed,currency 1,-1411,0,-677.0,-677.0,20589.57,0,522000.0,0.0,0.0,0.0,Consumer credit,-326,
221593,5404556,Active,currency 1,-2050,0,-1683.0,,9178.965,0,94140.0,0.0,0.0,0.0,Consumer credit,-72,
442711,5374360,Closed,currency 1,-1172,0,-869.0,-866.0,,0,264960.0,0.0,0.0,0.0,Consumer credit,-862,
348180,5214671,Closed,currency 1,-2607,0,4698.0,-2207.0,,0,2475000.0,0.0,0.0,0.0,Mortgage,-1225,
176705,6343245,Closed,currency 1,-1862,0,-1558.0,-1550.0,,0,70537.5,0.0,,0.0,Consumer credit,-1365,0.0
409509,6771836,Closed,currency 1,-701,0,395.0,-609.0,,0,274860.0,0.0,0.0,0.0,Consumer credit,-601,0.0
348204,5419637,Closed,currency 1,-733,0,-566.0,-566.0,0.0,0,234000.0,0.0,0.0,0.0,Consumer credit,-562,
170350,5971264,Closed,currency 1,-1037,0,-672.0,-672.0,0.0,0,90292.5,0.0,0.0,0.0,Consumer credit,-668,0.0
375829,6233312,Active,currency 1,-303,0,430.0,,,0,224253.0,123619.5,0.0,0.0,Consumer credit,-2,4041.0
223383,6069350,Closed,currency 1,-2069,0,31033.0,-854.0,,0,162000.0,0.0,0.0,0.0,Credit card,-633,
156378,6257233,Active,currency 1,-265,0,1561.0,,,0,657000.0,622705.5,0.0,0.0,Consumer credit,-74,
221510,6211010,Active,currency 1,-226,0,169.0,,0.0,0,58896.0,35419.5,0.0,0.0,Consumer credit,-41,0.0
316894,5352579,Closed,currency 1,-1402,0,-1157.0,-1217.0,,0,38866.86,0.0,,0.0,Consumer credit,-854,
398262,5593650,Active,currency 1,-1217,0,-127.0,,,0,522000.0,375129.0,0.0,0.0,Credit card,-49,
319617,5692607,Active,currency 1,-702,0,384.0,,,0,135000.0,150768.0,0.0,0.0,Credit card,-4,
217330,5287646,Closed,currency 1,-571,0,1255.0,-297.0,,0,1210500.0,0.0,,0.0,Car loan,-297,
299842,6035280,Closed,currency 1,-2561,0,-1465.0,-1464.0,,0,114921.0,0.0,0.0,0.0,Consumer credit,-1461,11069.235
287238,6178029,Closed,currency 1,-1262,0,-1078.0,-1078.0,,0,19800.0,0.0,0.0,0.0,Consumer credit,-1077,
375089,5327948,Closed,currency 1,-306,0,-125.0,-155.0,,0,23364.0,0.0,0.0,0.0,Consumer credit,-153,
209511,5928330,Active,currency 1,-514,0,,,,0,103500.0,,,0.0,Credit card,-26,
379095,6834737,Closed,currency 1,-1381,0,-1199.0,-1364.0,,0,450000.0,0.0,,0.0,Consumer credit,-1362,83070.0
206002,5141673,Closed,currency 1,-882,0,-244.0,-244.0,,0,156600.0,0.0,,0.0,Consumer credit,-238,
270067,5592522,Closed,currency 1,-1052,0,-413.0,-502.0,0.0,0,356652.0,0.0,0.0,0.0,Consumer credit,-502,
222654,5565822,Closed,currency 1,-2643,0,-2430.0,-2488.0,0.0,0,17203.68,0.0,0.0,0.0,Consumer credit,-2488,
106250,6104377,Closed,currency 1,-2418,0,-2114.0,-2114.0,,0,29304.0,0.0,,0.0,Consumer credit,-531,
230262,5389755,Closed,currency 1,-1393,0,433.0,-749.0,,0,157500.0,0.0,0.0,0.0,Consumer credit,-665,
341304,5925978,Active,currency 1,-2083,0,107.0,,,0,405000.0,245029.5,0.0,0.0,Credit card,-18,14850.0
185519,5106387,Active,currency 1,-826,0,,,,0,33750.0,0.0,,0.0,Credit card,-753,
184055,5626300,Active,currency 1,-200,0,166.0,,,0,105664.5,57546.0,0.0,0.0,Consumer credit,-14,14886.0
441523,6819139,Active,currency 1,-1165,0,4287.0,,,0,5355000.0,4964341.5,,0.0,Mortgage,-26,
296673,5178519,Active,currency 1,-465,0,1345.0,,0.0,0,243000.0,223524.72,16705.26,0.0,Credit card,-5,6750.0
389286,5482960,Closed,currency 1,-2800,0,-2495.0,-2493.0,,0,69907.5,,,0.0,Consumer credit,-2491,
439622,5192309,Active,currency 1,-22,0,,,0.0,0,97796.655,97796.655,0.0,0.0,Credit card,-16,
293678,6086758,Closed,currency 1,-525,0,10432.0,-404.0,0.0,0,0.0,,,0.0,Credit card,-404,
189693,6596826,Closed,currency 1,-871,0,-568.0,-540.0,,0,241078.5,,,0.0,Consumer credit,-534,10624.995
366556,6023273,Closed,currency 1,-484,0,1342.0,-193.0,,0,1669500.0,0.0,0.0,0.0,Consumer credit,-134,
238056,6076624,Closed,currency 1,-1959,0,-1594.0,-1747.0,,0,143055.0,0.0,0.0,0.0,Consumer credit,-1643,
155814,5326989,Active,currency 1,-571,0,527.0,,1225.44,0,492750.0,298138.5,0.0,0.0,Consumer credit,-20,
363207,5545366,Closed,currency 1,-2468,0,-1372.0,-1798.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-863,
269572,5668912,Closed,currency 1,-2515,0,-2424.0,-2424.0,0.0,1,55741.5,,,0.0,Consumer credit,-2423,25416.0
193085,5537117,Closed,currency 1,-1331,0,-1148.0,-1118.0,,0,126850.5,0.0,0.0,0.0,Consumer credit,-930,0.0
396899,6661778,Closed,currency 1,-2309,0,-2131.0,-1036.0,,0,74677.5,,,0.0,Consumer credit,-1033,
269447,6467785,Active,currency 1,-166,0,31179.0,,,0,81000.0,17671.5,,0.0,Credit card,-17,
421644,6818645,Closed,currency 1,-323,0,,-308.0,,0,24750.0,0.0,,0.0,Microloan,-308,
225282,5410789,Closed,currency 1,-1636,0,-1544.0,-1437.0,,0,25785.0,0.0,,0.0,Consumer credit,-1125,
271183,5573443,Closed,currency 1,-1016,0,-878.0,-878.0,0.0,0,38439.0,,,0.0,Consumer credit,-876,
150764,6013366,Closed,currency 1,-2859,0,-2634.0,-2633.0,,0,540000.0,0.0,,0.0,Consumer credit,-885,0.0
176940,6673811,Closed,currency 1,-462,0,-159.0,-159.0,0.0,0,112099.95,0.0,0.0,0.0,Consumer credit,-156,
210293,5350857,Closed,currency 1,-1876,0,-1575.0,-949.0,,0,99000.0,,,0.0,Consumer credit,-946,
415376,5505451,Closed,currency 1,-93,0,-75.0,-78.0,,0,45000.0,0.0,,0.0,Consumer credit,-75,
119558,6239340,Closed,currency 1,-2531,0,-2044.0,-2043.0,0.0,0,98005.5,,,0.0,Consumer credit,-2041,4500.0
376409,6231362,Closed,currency 1,-2187,0,-1091.0,-1446.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-294,0.0
452421,6411673,Active,currency 1,-131,0,1695.0,,,0,589500.0,571819.5,0.0,0.0,Consumer credit,-33,16929.0
175275,6595486,Active,currency 1,-1005,0,,,15062.49,0,2250000.0,2249635.5,360.045,0.0,Credit card,-15,0.0
205888,5257880,Active,currency 1,-904,0,923.0,,23053.635,0,1696500.0,1053199.035,0.0,0.0,Consumer credit,-10,
408269,6827174,Active,currency 1,-1912,0,255.0,,,0,135000.0,128655.0,0.0,0.0,Credit card,-23,
220337,5112650,Closed,currency 1,-1044,0,-861.0,-848.0,,0,45472.5,,,0.0,Consumer credit,-833,0.0
209507,6182027,Active,currency 1,-981,0,425.0,,,0,0.0,0.0,0.0,0.0,Credit card,-416,
313951,6739172,Active,currency 1,-97,0,5382.0,,,0,5647500.0,5623209.0,0.0,0.0,Mortgage,-32,
423003,5010229,Closed,currency 1,-2571,0,1781.0,-1101.0,,0,7470000.0,0.0,,0.0,Mortgage,-1101,
228733,5148439,Closed,currency 1,-224,0,-208.0,-189.0,,0,9000.0,0.0,0.0,0.0,Consumer credit,-177,0.0
318366,5855590,Closed,currency 1,-2737,0,-2523.0,-2550.0,8026.245,0,44145.0,0.0,0.0,0.0,Consumer credit,-2522,
313716,6093940,Active,currency 1,-461,0,31016.0,,,0,90000.0,5625.0,,0.0,Credit card,-19,0.0
426836,6806938,Active,currency 1,-364,0,1462.0,,0.0,0,1125000.0,,,0.0,Consumer credit,-12,0.0
377094,5374898,Closed,currency 1,-847,0,,-337.0,,0,225000.0,,,0.0,Credit card,-337,
190781,5966621,Closed,currency 1,-196,0,-107.0,-77.0,,0,187402.5,,,0.0,Consumer credit,-71,
160874,5084646,Active,currency 1,-2910,0,-1798.0,,0.0,0,225000.0,0.0,0.0,0.0,Credit card,-628,
205009,6296386,Active,currency 1,-133,0,197.0,,,0,207000.0,116536.5,0.0,0.0,Credit card,-87,
243783,6530177,Closed,currency 1,-1576,0,-1393.0,-1422.0,,0,17640.0,0.0,,0.0,Consumer credit,-1387,0.0
333015,6110597,Active,currency 1,-59,0,,,0.0,0,72813.6,72813.6,0.0,0.0,Credit card,-46,
275031,6582445,Closed,currency 1,-1648,0,-917.0,-1158.0,,0,358357.5,0.0,,0.0,Consumer credit,-1156,0.0
364458,5187939,Closed,currency 1,-2268,0,-1912.0,-939.0,,0,254826.0,,,0.0,Consumer credit,-936,
363992,5630304,Active,currency 1,-614,0,117.0,,0.0,0,291456.0,63976.5,0.0,0.0,Consumer credit,-17,
329380,5433961,Closed,currency 1,-1058,0,769.0,-294.0,,0,162000.0,0.0,0.0,0.0,Consumer credit,-161,
252936,6443678,Closed,currency 1,-1865,0,-1561.0,-1744.0,,0,50620.5,0.0,0.0,0.0,Consumer credit,-1517,
308374,5224919,Active,currency 1,-239,0,1587.0,,,0,327024.0,297535.5,0.0,0.0,Consumer credit,-12,
188742,6696592,Closed,currency 1,-846,0,-297.0,-297.0,0.0,0,234000.0,0.0,0.0,0.0,Consumer credit,-295,
388341,5665926,Closed,currency 1,-1511,0,-872.0,-872.0,,0,83461.5,0.0,,0.0,Consumer credit,-775,
160474,5768185,Closed,currency 1,-959,0,-267.0,-267.0,0.0,0,154806.84,0.0,0.0,0.0,Consumer credit,-266,
448630,5448255,Active,currency 1,-323,0,3329.0,,,0,225000.0,219748.5,,0.0,Credit card,-29,
120110,5376225,Closed,currency 1,-987,0,-803.0,-788.0,,0,48037.5,0.0,0.0,0.0,Consumer credit,-688,
272050,6792573,Active,currency 1,-69,0,1751.0,,,0,4000000.5,3913123.5,0.0,0.0,Consumer credit,-7,0.0
347859,6646852,Closed,currency 1,-1063,0,-332.0,-394.0,0.0,0,179334.0,0.0,0.0,0.0,Consumer credit,-391,
446424,6021284,Active,currency 1,-382,0,349.0,,0.0,0,128200.5,81333.0,0.0,0.0,Consumer credit,-17,5341.68
249761,5556151,Closed,currency 1,-2473,0,-2275.0,-1089.0,,0,92866.5,,,0.0,Consumer credit,-1086,
425937,5876480,Closed,currency 1,-1130,0,-764.0,-898.0,,0,99000.0,0.0,0.0,0.0,Consumer credit,-892,0.0
322973,5831182,Active,currency 1,-351,0,-13.0,,,0,274500.0,259663.5,0.0,0.0,Credit card,-1,
336737,6125755,Closed,currency 1,-2481,0,-1368.0,-1125.0,,0,130104.0,,,0.0,Consumer credit,-1122,0.0
161610,5235774,Active,currency 1,-629,0,481.0,,,0,108000.0,99324.0,0.0,0.0,Credit card,-12,6798.87
191674,6005597,Closed,currency 1,-1397,0,-1153.0,-1153.0,,0,119700.0,0.0,0.0,0.0,Consumer credit,-978,0.0
279206,6034285,Closed,currency 1,-1149,0,-418.0,-448.0,,0,272794.5,0.0,,0.0,Consumer credit,-20,
333943,5073882,Active,currency 1,-433,0,1393.0,,,0,735750.0,652351.5,0.0,0.0,Consumer credit,-43,
441764,5194806,Closed,currency 1,-1387,0,-1204.0,-1203.0,,0,215887.5,0.0,0.0,0.0,Consumer credit,-1203,
422331,5036809,Closed,currency 1,-623,0,-486.0,-486.0,,0,79947.0,0.0,0.0,0.0,Consumer credit,-471,5062.5
384797,5315162,Closed,currency 1,-2410,0,-2107.0,-2107.0,4248.0,0,31639.5,,,0.0,Consumer credit,-2107,
403661,5431208,Closed,currency 1,-682,0,-348.0,-409.0,0.0,0,118215.0,0.0,0.0,0.0,Consumer credit,-409,
127070,5185779,Closed,currency 1,-846,0,-649.0,-761.0,,0,45000.0,0.0,0.0,0.0,Consumer credit,-757,22991.31
456042,5318781,Active,currency 1,-113,0,1713.0,,,0,540000.0,535117.5,0.0,0.0,Consumer credit,-62,
183218,6539463,Active,currency 1,-146,0,39.0,,,0,53698.5,19125.0,0.0,0.0,Consumer credit,-19,0.0
209288,6726254,Active,currency 1,-66,0,-19.0,,,0,31500.0,51030.0,0.0,0.0,Consumer credit,-3,0.0
356598,6215539,Active,currency 1,-136,0,7182.0,,,0,5850000.0,4506246.0,0.0,0.0,Mortgage,-28,58644.0
319820,5400133,Closed,currency 1,-2291,0,-468.0,-1875.0,0.0,0,3420000.0,0.0,0.0,0.0,Car loan,-1875,
443947,5883355,Closed,currency 1,-831,0,-532.0,-591.0,,0,45616.5,0.0,,0.0,Consumer credit,-496,28962.0
282776,6377198,Closed,currency 1,-1091,0,-968.0,-1059.0,0.0,0,142929.765,0.0,0.0,0.0,Consumer credit,-1059,
189576,5778828,Closed,currency 1,-2730,0,-2546.0,-2576.0,0.0,0,38343.735,,,0.0,Consumer credit,-618,
312666,5158016,Active,currency 1,-956,0,871.0,,,0,148500.0,86346.0,0.0,0.0,Consumer credit,-9,
203056,6429797,Closed,currency 1,-1122,0,-759.0,-759.0,,0,450000.0,,,0.0,Consumer credit,-756,
274356,5520224,Closed,currency 1,-1267,0,-901.0,-1082.0,,0,31036.5,0.0,0.0,0.0,Consumer credit,-1082,
178413,5215602,Closed,currency 1,-2433,0,-2220.0,-2220.0,0.0,0,123007.5,,,0.0,Consumer credit,-2219,
434146,5927417,Active,currency 1,-70,0,1748.0,,,0,1350000.0,1339888.5,0.0,0.0,Consumer credit,-13,
339411,6043943,Active,currency 1,-2219,0,-366.0,,,0,67500.0,0.0,0.0,0.0,Credit card,-274,
182694,5144679,Closed,currency 1,-1475,0,-744.0,-1018.0,,0,928170.0,0.0,,0.0,Consumer credit,-1016,
401964,6119803,Active,currency 1,-90,0,459.0,,0.0,0,171450.0,156591.0,0.0,0.0,Consumer credit,-25,
163711,5824745,Active,currency 1,-81,0,653.0,,,0,120600.0,114790.5,0.0,0.0,Consumer credit,-7,0.0
143913,5357771,Closed,currency 1,-755,0,-617.0,-616.0,,0,67500.0,0.0,0.0,0.0,Credit card,-611,
356359,6663014,Closed,currency 1,-447,0,649.0,-350.0,,0,257400.0,0.0,0.0,0.0,Consumer credit,-329,
113926,6581978,Active,currency 1,-784,0,,,,0,247500.0,,,0.0,Credit card,-34,6750.0
188444,5987683,Active,currency 1,-249,0,25.0,,0.0,0,74155.5,19228.5,0.0,0.0,Consumer credit,-31,0.0
449638,5850898,Closed,currency 1,-266,0,-261.0,-261.0,0.0,0,66600.0,0.0,0.0,0.0,Consumer credit,-255,
110441,5634518,Closed,currency 1,-252,0,-191.0,-191.0,0.0,0,80437.5,0.0,0.0,0.0,Consumer credit,-188,
301129,5365863,Closed,currency 1,-1166,0,-586.0,-616.0,0.0,0,255242.7,0.0,0.0,0.0,Consumer credit,-616,
256331,6808201,Closed,currency 1,-1313,0,-1010.0,-914.0,,0,113481.0,,,0.0,Consumer credit,-911,
375305,5833983,Closed,currency 1,-1216,0,611.0,-638.0,,0,2164500.0,0.0,0.0,0.0,Consumer credit,-538,868135.5
289763,6752856,Closed,currency 1,-1995,0,-899.0,-1455.0,,0,1035000.0,0.0,0.0,0.0,Consumer credit,-1312,21558.375
196176,6394194,Closed,currency 1,-270,0,826.0,-120.0,0.0,0,625077.81,0.0,0.0,0.0,Consumer credit,-120,
307175,5142808,Active,currency 1,-666,0,442.0,,0.0,0,90000.0,,,0.0,Credit card,-18,
408669,5346788,Closed,currency 1,-1124,0,-28.0,-24.0,,0,697500.0,655083.0,,0.0,Consumer credit,-22,
237042,6824980,Closed,currency 1,-1933,0,-1569.0,-961.0,,0,108801.0,,,0.0,Consumer credit,-958,
142102,5921411,Closed,currency 1,-2215,0,-2065.0,-1214.0,,0,61875.0,,,0.0,Consumer credit,-1211,0.0
394627,6113131,Closed,currency 1,-1055,0,-1010.0,-1010.0,0.0,0,33192.0,,,0.0,Consumer credit,-1008,
440776,5409582,Closed,currency 1,-601,0,-53.0,-53.0,0.0,0,60840.0,0.0,0.0,0.0,Consumer credit,-50,
430011,6719621,Closed,currency 1,-935,0,30900.0,-218.0,,0,0.0,0.0,,0.0,Credit card,-197,
432472,5100094,Closed,currency 1,-2027,0,9117.0,-1269.0,9351.0,1,0.0,,,0.0,Credit card,-1269,0.0
412123,6320746,Closed,currency 1,-714,0,-347.0,-347.0,0.0,0,118370.115,0.0,0.0,0.0,Consumer credit,-341,
358994,6000156,Closed,currency 1,-2580,0,-2431.0,-2489.0,,0,81000.0,,,0.0,Consumer credit,-2489,0.0
406055,6427588,Closed,currency 1,-2912,0,-2547.0,-2547.0,0.0,0,77355.0,0.0,0.0,0.0,Consumer credit,-2545,
310763,6770741,Closed,currency 1,-2736,0,-2553.0,-2553.0,,0,22410.0,0.0,0.0,0.0,Consumer credit,-2538,0.0
109238,5349552,Closed,currency 1,-960,0,-320.0,-504.0,0.0,0,142429.455,0.0,0.0,0.0,Consumer credit,-504,
230184,5050012,Active,currency 1,-2797,0,856.0,,,0,1030500.0,248764.5,0.0,0.0,Consumer credit,-8,
323815,6695936,Closed,currency 1,-1326,0,501.0,-356.0,8658.0,0,540000.0,0.0,0.0,0.0,Consumer credit,-356,
398298,6785355,Active,currency 1,-104,0,78.0,,0.0,0,71685.0,37647.0,0.0,0.0,Consumer credit,-9,
406851,6127877,Closed,currency 1,-1263,0,-842.0,-842.0,2750.805,0,229591.845,0.0,0.0,0.0,Consumer credit,-842,
283391,6032600,Closed,currency 1,-1117,0,-962.0,-962.0,,0,65205.0,0.0,0.0,0.0,Consumer credit,-787,0.0
296699,5177847,Closed,currency 1,-1611,0,-1309.0,-1166.0,,0,80442.0,,,0.0,Consumer credit,-1163,0.0
117331,6501165,Closed,currency 1,-1195,0,-829.0,-829.0,,0,108760.5,0.0,,0.0,Consumer credit,-823,27000.0
224340,6170989,Closed,currency 1,-2427,0,-2214.0,-2243.0,0.0,0,20178.0,0.0,0.0,0.0,Consumer credit,-2243,
251239,5164999,Active,currency 1,-42,0,1054.0,,,0,540000.0,529560.0,0.0,0.0,Consumer credit,-9,0.0
169234,5910085,Active,currency 1,-92,0,273.0,,0.0,0,38475.0,33156.0,0.0,0.0,Consumer credit,-29,
249861,6081127,Active,currency 1,-589,0,1237.0,,,0,490500.0,335173.5,0.0,0.0,Consumer credit,-20,
186389,5451317,Active,currency 1,-275,0,90.0,,,0,77697.0,,,0.0,Consumer credit,-8,
128370,5328180,Active,currency 1,-2308,0,1002.0,,16488.765,0,225000.0,42150.87,182849.13,0.0,Credit card,-584,
196509,6823864,Closed,currency 2,-2855,0,-1881.0,-1881.0,,0,8032968.0,0.0,0.0,0.0,Car loan,-1879,
371192,5386698,Closed,currency 1,-2330,0,-1235.0,-2114.0,,0,236250.0,0.0,0.0,0.0,Consumer credit,-848,
414424,5966351,Active,currency 1,-1100,0,727.0,,,0,360000.0,155718.0,0.0,0.0,Consumer credit,-45,
184745,5226998,Closed,currency 1,-2496,0,-2283.0,-2342.0,0.0,0,19400.67,0.0,0.0,0.0,Consumer credit,-2342,
159311,6590635,Closed,currency 1,-257,0,-71.0,-71.0,0.0,0,43974.0,0.0,0.0,0.0,Consumer credit,-71,
300431,5251027,Closed,currency 1,-2138,0,-311.0,-1350.0,0.0,0,540000.0,,,0.0,Consumer credit,-1329,
208843,6316846,Closed,currency 1,-1288,0,-1045.0,-977.0,,0,82930.5,,,0.0,Consumer credit,-974,
274889,6690281,Active,currency 1,-509,0,579.0,,,0,180000.0,0.0,0.0,0.0,Credit card,-97,0.0
191203,6486181,Active,currency 1,-416,21,1410.0,,,0,2254500.0,1944985.5,0.0,45.0,Consumer credit,-11,0.0
146747,5326600,Closed,currency 1,-1146,0,-50.0,-276.0,,0,315000.0,0.0,0.0,0.0,Consumer credit,-261,
175037,5859482,Closed,currency 1,-863,0,-547.0,-547.0,0.0,0,71622.0,,,0.0,Consumer credit,-540,
269864,5029803,Closed,currency 1,-2032,0,-1848.0,-1848.0,,0,73557.0,0.0,,0.0,Consumer credit,-1559,
179070,5991153,Active,currency 1,-267,0,1194.0,,,0,1665000.0,920979.0,,0.0,Consumer credit,-43,
257703,5690796,Active,currency 1,-247,0,849.0,,,0,360000.0,316071.0,,0.0,Consumer credit,-31,16020.0
346945,6597401,Active,currency 1,-638,0,1188.0,,,0,588600.0,420687.0,0.0,0.0,Consumer credit,-21,
163689,5227384,Closed,currency 1,-294,0,-112.0,-112.0,0.0,0,87256.35,0.0,0.0,0.0,Consumer credit,-107,
188910,6305182,Closed,currency 1,-1098,0,-13.0,-759.0,,0,0.0,0.0,0.0,0.0,Credit card,-603,
110608,5531473,Closed,currency 1,-1155,0,,-235.0,760.5,0,13500.0,0.0,0.0,0.0,Credit card,-233,
234857,5648487,Closed,currency 1,-990,0,106.0,-287.0,,0,337504.5,,,0.0,Consumer credit,-287,
418414,5956222,Active,currency 1,-357,0,8.0,,,0,192600.0,18702.0,,0.0,Consumer credit,-11,18702.0
407523,6120350,Closed,currency 1,-2123,0,-1939.0,-1939.0,,0,29200.5,0.0,0.0,0.0,Consumer credit,-1536,26638.875
401425,5479123,Active,currency 1,-2367,0,3112.0,,,0,6678000.0,5319715.5,0.0,0.0,Mortgage,-19,88933.5
246224,5820281,Closed,currency 1,-1926,0,-1743.0,-991.0,,0,70996.5,,,0.0,Consumer credit,-988,
290224,5450701,Closed,currency 1,-1544,0,-813.0,-810.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-807,
246953,6139949,Closed,currency 1,-2760,0,-2455.0,-2453.0,,0,103680.0,0.0,,0.0,Consumer credit,-2453,0.0
313349,5042062,Closed,currency 1,-1259,0,12842.0,-790.0,,0,360000.0,0.0,0.0,0.0,Credit card,-779,0.0
184817,5180735,Closed,currency 1,-1265,0,-959.0,-959.0,1556.46,0,72134.505,0.0,0.0,0.0,Consumer credit,-141,
406983,5469836,Active,currency 1,-36,0,329.0,,,0,25957.98,25957.98,,0.0,Consumer credit,-3,
128506,5757037,Closed,currency 1,-2605,0,-2392.0,-2419.0,,0,29925.0,0.0,,0.0,Consumer credit,-2422,
247788,5229074,Active,currency 1,-420,0,1041.0,,0.0,0,900000.0,758326.5,0.0,0.0,Consumer credit,-24,18750.015
102616,5681214,Closed,currency 1,-932,0,-657.0,-657.0,0.0,0,163692.0,0.0,0.0,0.0,Consumer credit,-653,
179475,6434747,Active,currency 1,-334,0,398.0,,0.0,0,190208.25,109744.56,0.0,0.0,Consumer credit,-7,4035.015
195215,5646393,Active,currency 1,-106,0,1027.0,,,0,36000.0,37989.0,0.0,0.0,Credit card,-15,2700.0
